file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\options\CodecOptions.java,org.redisson.api.options.CodecOptions,interface,3,10,7,3,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\RObservableReactive.java,org.redisson.api.RObservableReactive,interface,2,3,1,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\executor\TaskStartedListener.java,org.redisson.api.executor.TaskStartedListener,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\config\SslProvider.java,org.redisson.config.SslProvider,enum,0,2,2,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\search\query\QueryOptions.java,org.redisson.api.search.query.QueryOptions,class,6,11,5,6,52,1,0,5,1272,0.9607691,0.0,0.0,52,1,51,1,0,0,51,0,0,0,25,0,0,25,0,0,0,0,7,207,51,0,0,0,0,0,0,30,0,25,0,0,0,0,61,17,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\misc\AsyncCountDownLatch.java,org.redisson.misc.AsyncCountDownLatch,class,0,0,0,0,5,1,0,3,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,1,0,0,18,0,0,3,0,0,1,2,2,0,2,1,0,0,0,20,17,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\queue\QueueConfig.java,org.redisson.api.queue.QueueConfig,interface,3,5,2,3,9,1,0,0,36,0.0,0.0,0.0,9,1,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\pubsub\CountDownLatchPubSub.java,org.redisson.pubsub.CountDownLatchPubSub,class,4,6,2,4,6,2,0,7,3,0.6666667,0.0,0.0,3,0,1,0,2,0,3,0,0,0,2,2,2,0,0,0,2,0,0,23,1,1,1,0,0,0,2,4,0,3,2,0,0,0,42,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\RIdGeneratorRx.java,org.redisson.api.RIdGeneratorRx,interface,2,3,1,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\client\handler\ConnectionWatchdog.java,org.redisson.client.handler.ConnectionWatchdog$Anonymous1,anonymous,5,5,0,5,12,1,0,23,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,47,3,0,2,0,0,2,0,4,0,6,5,0,0,1,24,-1,2
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\options\ExecutorParams.java,org.redisson.api.options.ExecutorParams,class,5,7,2,5,6,2,0,2,9,0.6666667,0.0,0.0,6,0,5,0,0,1,6,0,0,0,3,0,0,3,0,0,1,0,1,25,5,0,0,0,0,0,2,5,1,3,0,0,0,0,17,17,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\client\protocol\decoder\MapValueDecoder.java,org.redisson.client.protocol.decoder.MapValueDecoder,class,5,6,1,5,5,1,0,2,4,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,18,3,0,1,0,0,0,0,1,0,1,1,0,0,0,15,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\client\protocol\decoder\SlotsDecoder.java,org.redisson.client.protocol.decoder.SlotsDecoder,class,6,7,1,6,6,1,0,9,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,3,2,0,0,0,1,3,8,1,8,3,0,0,0,27,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\RStreamRx.java,org.redisson.api.RStreamRx,interface,26,28,2,26,41,1,0,0,820,0.0,0.0,0.0,41,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\cache\CachedValueWeakReference.java,org.redisson.cache.CachedValueWeakReference,class,3,4,1,3,2,3,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,13,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\RedissonListMultimap.java,org.redisson.RedissonListMultimap$Anonymous1,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\stream\StreamAckArgs.java,org.redisson.api.stream.StreamAckArgs,interface,4,11,7,4,1,1,0,0,0,0.0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\queue\event\RemovedEventListener.java,org.redisson.api.queue.event.RemovedEventListener,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\client\codec\LongCodec.java,org.redisson.client.codec.LongCodec$Anonymous1,anonymous,3,3,0,3,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,10,-1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\rx\RedissonKeysRx.java,org.redisson.rx.RedissonKeysRx,class,11,13,2,11,8,1,0,15,19,0.78571427,0.0,0.0,7,0,6,1,0,0,6,0,0,0,2,0,0,2,0,0,2,0,0,81,6,1,0,0,0,0,0,5,0,5,1,1,0,0,33,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\RedissonBlockingDeque.java,org.redisson.RedissonBlockingDeque,class,13,24,11,13,55,4,0,55,885,0.54545456,0.0,0.0,55,0,55,0,0,0,55,0,0,0,1,0,0,1,0,0,1,0,0,173,49,0,0,0,0,0,2,3,0,2,0,0,0,0,75,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\queue\QueueMoveArgs.java,org.redisson.api.queue.QueueMoveArgs,interface,3,5,2,3,2,1,0,0,1,0.0,0.0,0.0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\RTransferQueueReactive.java,org.redisson.api.RTransferQueueReactive,interface,3,4,1,3,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\search\query\QueryFilter.java,org.redisson.api.search.query.QueryFilter,interface,4,9,5,4,2,1,0,0,1,0.0,0.0,0.0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\cache\LocalCachedMapDisable.java,org.redisson.cache.LocalCachedMapDisable,class,1,3,2,1,5,1,0,0,4,0.6,0.0,0.0,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,22,3,0,0,0,0,0,0,3,0,3,0,0,0,0,16,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\RTransaction.java,org.redisson.api.RTransaction,interface,11,12,1,11,17,1,0,0,136,0.0,0.0,0.0,17,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\eviction\JCacheEvictionTask.java,org.redisson.eviction.JCacheEvictionTask,class,2,3,1,2,3,2,0,3,0,0.22222222,0.0,0.0,3,0,1,0,0,2,3,0,0,0,3,0,0,3,0,0,3,0,2,17,2,0,0,0,0,11,0,3,1,3,0,0,0,0,29,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\client\RedisException.java,org.redisson.client.RedisException,class,0,20,20,0,4,4,11,0,6,1.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,14,0,0,0,0,0,0,1,1,0,1,0,0,0,0,15,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\config\EqualJitterDelay.java,org.redisson.config.EqualJitterDelay,class,1,4,3,1,5,1,0,6,0,0.25,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,0,0,2,2,0,5,25,3,0,1,0,1,0,6,6,5,5,1,0,0,0,59,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\rx\RedissonSetRx.java,org.redisson.rx.RedissonSetRx,class,14,18,4,14,11,1,0,9,25,0.45454547,0.0,0.0,11,0,11,0,0,0,11,0,0,0,2,0,0,2,0,0,2,0,0,53,10,0,0,0,5,5,2,7,0,7,0,2,0,0,32,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\RedissonReactiveClient.java,org.redisson.api.RedissonReactiveClient,interface,82,83,1,82,168,1,0,0,14028,0.0,0.0,0.0,168,0,0,0,0,168,168,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\reactive\CommandReactiveService.java,org.redisson.reactive.CommandReactiveService,class,11,14,3,11,10,2,1,10,15,0.0,0.0,0.0,6,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,51,5,0,2,1,0,0,0,2,0,5,5,0,0,4,29,1,2
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\RedissonSetCache.java,org.redisson.RedissonSetCache$Anonymous1,anonymous,5,5,0,5,2,1,0,3,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\client\handler\StateLevel.java,org.redisson.client.handler.StateLevel,class,0,0,0,0,6,1,0,1,0,0.2,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,2,0,0,21,4,0,1,0,0,3,0,2,1,2,0,0,0,0,13,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\RedissonSetCache.java,org.redisson.RedissonSetCache$Anonymous2,anonymous,3,3,0,3,2,1,0,2,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\RFunctionAsync.java,org.redisson.api.RFunctionAsync,interface,7,9,2,7,15,1,0,0,105,0.0,0.0,0.0,15,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\RedissonSetCache.java,org.redisson.RedissonSetCache$Anonymous3,anonymous,4,4,0,4,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\MessageArgs.java,org.redisson.api.MessageArgs,interface,3,9,6,3,9,1,0,0,36,0.0,0.0,0.0,9,1,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\codec\CompositeCodec.java,org.redisson.codec.CompositeCodec,class,5,8,3,5,15,1,0,11,0,0.44444442,0.0,0.0,12,0,12,0,0,0,12,0,0,0,3,0,0,3,0,0,3,0,7,50,11,0,3,0,0,0,0,7,0,4,1,0,0,0,27,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\rx\RedissonTopicRx.java,org.redisson.rx.RedissonTopicRx$Anonymous1$Anonymous3,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\rx\RedissonTopicRx.java,org.redisson.rx.RedissonTopicRx$Anonymous1$Anonymous2,anonymous,1,1,0,1,2,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,6,-1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\client\RedisPubSubConnection.java,org.redisson.client.RedisPubSubConnection,class,20,28,8,20,38,2,0,31,96,0.77500004,0.0,0.0,20,0,18,2,0,0,18,0,0,0,6,1,0,1,0,5,6,0,3,140,15,13,3,0,0,0,0,15,0,19,3,0,0,4,60,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\reactive\RedissonBlockingQueueReactive.java,org.redisson.reactive.RedissonBlockingQueueReactive$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\client\codec\LongCodec.java,org.redisson.client.codec.LongCodec,class,3,9,6,3,1,3,0,0,0,0.5,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,1,1,1,0,0,2,0,0,13,1,0,0,0,0,0,0,2,0,2,0,1,0,0,16,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\command\NoSyncedSlavesException.java,org.redisson.command.NoSyncedSlavesException,class,0,1,1,0,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\RedissonLiveObjectService.java,org.redisson.RedissonLiveObjectService$Anonymous1,anonymous,1,1,0,1,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,10,2,0,1,0,0,0,1,0,0,1,1,0,0,0,4,-1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\RedissonRx.java,org.redisson.RedissonRx,class,180,183,3,180,182,1,0,77,0,0.71029407,0.0,0.0,170,1,168,1,0,1,169,0,0,0,4,0,0,4,0,0,4,0,9,743,163,0,6,0,0,13,3,197,2,195,1,0,0,1,159,17,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\RBloomFilterRx.java,org.redisson.api.RBloomFilterRx,interface,3,4,1,3,10,1,0,0,45,0.0,0.0,0.0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\connection\decoder\BucketsDecoder.java,org.redisson.connection.decoder.BucketsDecoder,class,2,4,2,2,3,1,0,3,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,13,1,1,0,0,0,0,1,3,0,3,1,0,0,0,10,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\RStreamAsync.java,org.redisson.api.RStreamAsync,interface,25,27,2,25,42,1,0,0,861,0.0,0.0,0.0,42,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\client\protocol\decoder\StreamInfoDecoder.java,org.redisson.client.protocol.decoder.StreamInfoDecoder,class,5,5,0,5,6,1,0,25,1,0.5,NaN,NaN,2,0,1,1,0,0,1,0,0,0,10,10,0,10,0,0,10,0,2,40,2,0,4,0,5,12,10,18,2,23,1,0,0,5,52,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\queue\QueueOperation.java,org.redisson.api.queue.QueueOperation,enum,0,2,2,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\client\protocol\convertor\BooleanAmountReplayConvertor.java,org.redisson.client.protocol.convertor.BooleanAmountReplayConvertor,class,1,2,1,1,2,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\options\ObjectParams.java,org.redisson.api.options.ObjectParams,interface,1,2,1,1,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\connection\ReplicatedConnectionManager.java,org.redisson.connection.ReplicatedConnectionManager,class,22,24,2,22,41,2,0,93,0,0.64444447,0.0,0.0,9,0,2,4,2,1,5,0,0,0,5,1,0,5,0,0,3,0,2,187,18,2,11,1,1,16,2,29,1,45,5,0,1,14,148,1,12
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\transaction\operation\bucket\BucketSetOperation.java,org.redisson.transaction.operation.bucket.BucketSetOperation,class,7,9,2,7,9,2,0,3,0,0.525,0.0,0.0,8,0,8,0,0,0,8,0,0,0,5,0,0,5,0,0,0,0,0,45,4,0,1,0,0,0,1,8,0,8,1,0,0,0,33,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\spring\support\RemoteInvocationOptionDecorator.java,org.redisson.spring.support.RemoteInvocationOptionDecorator,class,12,14,2,12,9,1,0,20,1,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,45,1,0,0,0,0,14,2,10,2,10,3,0,0,0,42,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\search\index\NumericIndex.java,org.redisson.api.search.index.NumericIndex,interface,3,6,3,3,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\liveobject\condition\GECondition.java,org.redisson.liveobject.condition.GECondition,class,1,2,1,1,3,1,0,0,0,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,15,2,0,0,0,0,0,0,2,0,2,0,0,0,0,11,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\RedissonWriteLock.java,org.redisson.RedissonWriteLock,class,10,12,2,10,8,4,0,18,28,0.0,0.0,0.0,8,0,3,0,3,2,8,0,0,0,0,0,0,0,0,0,0,0,4,29,6,0,0,0,0,60,0,2,4,2,0,0,0,0,62,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\RReliableTopic.java,org.redisson.api.RReliableTopic,interface,4,5,1,4,7,1,0,0,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\mapreduce\MapReduceTimeoutException.java,org.redisson.mapreduce.MapReduceTimeoutException,class,1,3,2,1,0,2,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,14,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\PubSubPatternStatusListener.java,org.redisson.PubSubPatternStatusListener,class,4,6,2,4,9,1,0,4,3,0.4166667,0.0,0.0,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,2,0,0,30,1,0,2,0,0,0,0,4,0,2,2,0,0,0,21,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\client\RedisAskException.java,org.redisson.client.RedisAskException,class,2,4,2,2,1,6,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,15,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\MapOptions.java,org.redisson.api.MapOptions$WriteMode,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\RedissonSetMultimapCacheNative.java,org.redisson.RedissonSetMultimapCacheNative,class,9,15,6,9,7,4,0,6,0,0.14285715,0.0,0.0,7,0,6,0,1,0,7,0,0,0,1,0,0,1,0,0,1,0,0,26,5,0,0,0,0,0,0,2,0,1,0,0,0,0,27,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\RLexSortedSetRx.java,org.redisson.api.RLexSortedSetRx,interface,3,5,2,3,12,1,0,0,66,0.0,0.0,0.0,12,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\client\protocol\convertor\BooleanNullReplayConvertor.java,org.redisson.client.protocol.convertor.BooleanNullReplayConvertor,class,1,2,1,1,2,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\api\DefaultNatMapper.java,org.redisson.api.DefaultNatMapper,class,2,3,1,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
C:\Users\kingl\Desktop\puc minas 1\repos\redisson__redisson\redisson\src\main\java\org\redisson\RedissonExecutorService.java,org.redisson.RedissonExecutorService$Anonymous1,anonymous,3,3,0,3,2,1,0,4,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,8,2,0,0,0,0,34,1,0,1,0,0,0,0,0,24,-1,0
